Date,Item Name,Price,Auction ID,Reforge,Star Level,FPBs,Enchants,Recomb
2024-05-17,Necron's Leggings,20000000,5239da93e9e44772b75ee54225ed784b,ancient,0,0,mana_vampire 4|ultimate_last_stand 3|rejuvenate 5|protection 5|growth 5|,false
2024-05-17,Livid Dagger,14500000,7a29b2eb89374b388fe0f18be60ec3b8,fabled,5,3,ultimate_soul_eater 3|sharpness 6|giant_killer 6|vampirism 6|fire_aspect 3|syphon 4|lethality 6|looting 4|critical 6|scavenger 4|luck 6|impaling 3|cleave 5|ender_slayer 5|execute 5|first_strike 4|venomous 5|thunderlord 5|cubism 5|,true
2024-05-17,Necron's Chestplate,26000000,a394aebdb29d440e93870c9f2069a9b4,ancient,0,0,protection 6|rejuvenate 5|thorns 3|growth 5|,false
2024-05-17,Necron's Chestplate,79000000,1dd2d110c6b143dabd23706f58213d2a,ancient,7,0,ultimate_legion 5|ferocious_mana 5|rejuvenate 5|protection 5|growth 5|,true
2024-05-17,Necron's Chestplate,58499000,50415c8891f44f2584993704b16045c5,ancient,6,5,ferocious_mana 5|ultimate_last_stand 3|true_protection 1|rejuvenate 5|thorns 3|protection 5|growth 5|,true
2024-05-17,Necron's Chestplate,24690000,120215b119944f44b9f458009fd43e98,ancient,0,0,,false
2024-05-17,Goldor's Boots,58500000,f1a04d9a8abe422e99da7f36a8c49cb9,giant,7,5,ultimate_legion 5|growth 6|protection 6|mana_vampire 5|rejuvenate 5|feather_falling 10|depth_strider 3|thorns 3|,true
2024-05-17,Storm's Chestplate,47999999,75d52ef2bc73440fabed2baac87fa2b8,loving,5,5,ultimate_wisdom 5|mana_vampire 4|true_protection 1|rejuvenate 5|thorns 3|growth 5|protection 5|,true
2024-05-17,Storm's Boots,47500000,c18d62abe5c043f1a541c6b7748ce630,necrotic,5,0,ultimate_wisdom 5|sugar_rush 3|rejuvenate 5|feather_falling 10|depth_strider 3|thorns 3|protection 5|growth 5|,true
2024-05-17,Necron's Helmet,32000000,8aaedb875cfb4ed3813abfb0a51893ae,ancient,5,0,hecatomb 7|rejuvenate 5|ferocious_mana 1|protection 5|growth 5|,true
2024-05-17,Necron's Leggings,19500000,c0e007589c1943cf90ef6db049b85355,ancient,0,0,thorns 3|growth 5|protection 5|,false
2024-05-17,Maxor's Boots,19999999,392dd6bd7e314a2bb7e930eaf6560044,necrotic,5,5,ultimate_wisdom 5|sugar_rush 3|hardened_mana 5|rejuvenate 5|feather_falling 10|depth_strider 3|thorns 3|protection 5|growth 5|,true
2024-05-17,Spirit Sceptre,18000000,c48166e605a846aeafa01d1f5cbd642b,heroic,4,0,,false
2024-05-17,Necron's Boots,26500000,3ebf4e0d74b246cbacce254ce7037f34,ancient,5,0,rejuvenate 5|feather_falling 5|growth 5|protection 5|,true
2024-05-17,Necron's Helmet,30000000,5339dcd9f49944a490f5aca7f38c57c4,ancient,5,0,ultimate_wisdom 5|hardened_mana 5|transylvanian 5|rejuvenate 5|thorns 3|protection 5|respiration 3|growth 5|aqua_affinity 1|,true
2024-05-17,Necron's Boots,14450000,1d837cb43b394b1ea0d93218cd126b95,ancient,2,0,,false
2024-05-17,Maxor's Boots,18499000,88c6389af08b45a881cc64ecac8a3c77,ancient,5,0,ultimate_last_stand 5|rejuvenate 5|feather_falling 10|growth 5|protection 5|,false
2024-05-17,Storm's Boots,52000000,e3219e0fa0ab4d8e919b60cb0ea318b8,necrotic,5,5,mana_vampire 6|growth 6|protection 6|ultimate_wisdom 5|sugar_rush 3|rejuvenate 5|feather_falling 10|depth_strider 3|thorns 3|,true
2024-05-17,Necron's Leggings,28490000,984703b3fe3c482a884136b3d03be695,ancient,0,0,,true
